ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-3977,CHEMBL1171144,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)nc(-c3ccccc3)nc2c1C,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)nc(-c3ccccc3)nc2c1C,38,10^-6 cm/s,Papp,-4.42,Log Papp,38.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,15,3,0,3,C1=CCCNCCNCNCCCCC1,CC12CC1C=CCCCCCNC(=O)NC(CCOCc1ccc(O)cc1)C(=O)N2,0.6,0.6,7,3,3.759,702.834,9,3,50,36,0.472,168.92,7,0,0,9.14,LCCMHOQTIMLRQJ-KFKLUORSSA-N
MC-3978,CHEMBL1171145,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,32,10^-6 cm/s,Papp,-4.495,Log Papp,32.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,15,3,0,3,C1=CCCNCCNCNCCCCC1,CC12CC1C=CCCCCCNC(=O)NC(CCOCc1ccc(O)cc1)C(=O)N2,0.6,0.6,7,3,3.898,720.824,9,3,51,36,0.472,168.92,7,0,0,9.331,BRNFEBKNKVGIQU-DGEDIMADSA-N
MC-3984,CHEMBL1644463,    ,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,CC(C)S[C@H](NC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,0.4,10^-6 cm/s,Papp,-6.398,Log Papp,0.4,Caco-2,Apparent permeability across human Caco2 cells,https://doi.org/10.1016/j.bmcl.2010.10.140,ChEMBL,10.1016/j.bmcl.2010.10.140,"(Sund et al., 2011)",2010,15,2,0,2,C1=CCNCCOCC=CCCNCC1,CC1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cccc(c2)C(=O)N1,0.401,0.401,5,4,5.154,858.096,9,5,60,45,0.378,183.24,14,0,0,15.93,FORMHTPKYXAYSB-SPHURBIESA-N
MC-4450,CHEMBL4514021,    ,CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCCCCCCCCCCCNC1=O,CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCCCCCCCCCCCNC1=O,16.8,10^-7 cm/s,Papp,-5.775,Log Papp,16.8,Caco-2,Apparent permeability in human Caco2 cells at 5 uM measured after 5 hrs by LC-MS analysis,https://doi.org/10.1021/acs.jmedchem.9b01351,ChEMBL,10.1021/acs.jmedchem.9b01351,"(Houštecká et al., 2020)",2020,22,3,0,3,C1CCCCCNCCNCCCCNCOCCCCC1,CC1NC(=O)CC(O)C(Cc2ccccc2)NC(=O)OCCCCCCCCCCCNC1=O,0.41,0.41,2,1,3.856,503.684,5,4,36,28,0.679,116.76,3,0,0,13.947,ISMDILRWKSYCOD-GNKBHMEESA-N
MC-4457,CHEMBL1235718,    ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,10,10^-6 cm/s,Papp,-5.0,Log Papp,10.0,Caco-2,Apparent permeability in human Caco2 cells,https://doi.org/10.1021/acs.jmedchem.8b01259,ChEMBL,10.1021/acs.jmedchem.8b01259,"(Naylor et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CC(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,2.21,837.058,17,5,58,41,0.951,216.89,13,0,0,18.801,RXZBMPWDPOLZGW-HEWSMUCTSA-N
MC-4458,CHEMBL4228967,    ,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C)CN3C2=O)no1,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C)CN3C2=O)no1,2.8,10^-6 cm/s,Papp,-5.553,Log Papp,2.8,Caco-2,Apparent permeability of the compound in human Caco2 cells,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CCOC1CC2C(=O)NC3(C)CC3C=CCCCCCCC(=O)N2C1,0.2,0.401,7,3,2.524,737.811,11,3,52,35,0.514,202.79,7,0,0,9.478,AWJGGBZSLJTNOF-UVTGQBMESA-N
MC-4459,CHEMBL4228116,    ,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5nc4C(F)(F)F)CN3C2=O)no1,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5nc4C(F)(F)F)CN3C2=O)no1,5.4,10^-6 cm/s,Papp,-5.268,Log Papp,5.4,Caco-2,Apparent permeability of the compound in human Caco2 cells,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CCOC1CC2C(=O)NC3(C)CC3C=CCCCCCCC(=O)N2C1,0.2,0.401,7,3,3.096,773.791,11,3,54,35,0.514,202.79,7,0,0,9.863,ORQIJRNAUBJCDN-FWWYWRJJSA-N
MC-4464,CHEMBL3114858,    ,CCOC(=O)[C@@H]1Cc2cn(cn2)C/C=C/COc2ccc(Cl)c(c2)C(=O)N1,CCOC(=O)[C@@H]1Cc2cn(cn2)C/C=C/COc2ccc(Cl)c(c2)C(=O)N1,20,10^-7 cm/s,Papp,-5.699,Log Papp,20.0,Caco-2,Permeability across human Caco2 cells,https://doi.org/10.1021/ml4004556,ChEMBL,10.1021/ml4004556,"(Halland et al., 2014)",2014,15,1,0,1,C1=CNCC=CCOCC=CCNCC1,CC1CC=CN(C)CC=CCOc2ccc(Cl)c(c2)C(=O)N1,0.2,0.2,3,2,2.389,389.839,6,1,27,19,0.316,82.45,2,0,0,6.132,HVNJFKHWGJHMOH-IDOMTICXSA-N
MC-4470,CHEMBL3115061,    ,Clc1c2cc(OC\C=C\Cn3cc(nc3)C[C@H](NC2=O)C(O)=O)cc1,Clc1c2cc(OC\C=C\Cn3cc(nc3)C[C@H](NC2=O)C(O)=O)cc1,1,10^-7 cm/s,Papp,-7.0,Log Papp,1.0,Caco-2,Permeability across human Caco2 cells,https://doi.org/10.1021/ml4004556,ChEMBL,10.1021/ml4004556,"(Halland et al., 2014)",2014,15,1,0,1,0,CC1CC=CN(C)CC=CCOc2ccc(Cl)c(c2)C(=O)N1,0.2,0.2,3,2,2.3329999,398.246,5,2,26,17,0.235,93.449997,1,0,0,6.6529999,XXVHVXVVXGOJQZ-YLSAJCSVSA-N
MC-4480,CHEMBL3114859,    ,COC(=O)[C@@H]1Cc2cn(cn2)C/C=C/COc2ccc(Cl)c(c2)C(=O)N1,COC(=O)[C@@H]1Cc2cn(cn2)C/C=C/COc2ccc(Cl)c(c2)C(=O)N1,20,10^-7 cm/s,Papp,-5.699,Log Papp,20.0,Caco-2,Permeability across human Caco2 cells,https://doi.org/10.1021/ml4004556,ChEMBL,10.1021/ml4004556,"(Halland et al., 2014)",2014,15,1,0,1,C1=CNCC=CCOCC=CCNCC1,CC1CC=CN(C)CC=CCOc2ccc(Cl)c(c2)C(=O)N1,0.2,0.2,3,2,1.999,375.812,6,1,26,18,0.278,82.45,1,0,0,5.576,SOHSJTLVOGMETM-KZSQQDEKSA-N
MC-4481,CHEMBL3086262,    ,COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(O)Cc2ccc(cc2)/C=C\CNC(=O)[C@H](C(C)(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(O)Cc2ccc(cc2)/C=C\CNC(=O)[C@H](C(C)(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,31,10^-6 cm/s,Papp,-4.509,Log Papp,31.0,Caco-2,Permeability of the compound across human Caco2 cells,https://doi.org/10.1021/jm400811d,ChEMBL,10.1021/jm400811d,"(Joshi et al., 2013)",2013,14,2,0,2,C1=CC=CCNCCNCCCC=C1,CC1NC(=O)C(C)(O)Cc2ccc(cc2)C=CCNC1=O,0.429,0.429,4,2,4.481,728.729,7,5,48,36,0.5,149.1,9,0,0,13.37,UJTKSCURVAPLSV-FCASXGHNSA-N
MC-4482,CHEMBL3086264,    ,COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,10,10^-6 cm/s,Papp,-5.0,Log Papp,10.0,Caco-2,Permeability of the compound across human Caco2 cells,https://doi.org/10.1021/jm400811d,ChEMBL,10.1021/jm400811d,"(Joshi et al., 2013)",2013,15,2,0,2,C1=CCC=CCNCCNCCCC=C1,CC1NC(=O)C(C)(O)Cc2ccc(cc2)CC=CCNC1=O,0.401,0.401,4,2,4.566,742.756,7,5,49,37,0.514,149.1,9,0,0,13.989,SFNMYSUIYNOTIA-HIOXXDBGSA-N
MC-4483,CHEMBL3086263,    ,COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,9,10^-6 cm/s,Papp,-5.046,Log Papp,9.0,Caco-2,Permeability of the compound across human Caco2 cells,https://doi.org/10.1021/jm400811d,ChEMBL,10.1021/jm400811d,"(Joshi et al., 2013)",2013,15,2,0,2,C1=CCC=CCNCCNCCCC=C1,CC1NC(=O)C(C)(O)Cc2ccc(cc2)CC=CCNC1=O,0.401,0.401,4,2,4.176,728.729,7,5,48,36,0.5,149.1,10,0,0,14.19,BWYPGXCADMHJEF-MFVTUPNBSA-N
MC-4523,CHEMBL3634394,    ,COc1ccc2c(O[C@H]3CCN4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,COc1ccc2c(O[C@H]3CCN4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,1.8,10^-6 cm/s,Papp,-5.745,Log Papp,1.8,Caco-2,Apparent permeability across human Caco2 cells,https://doi.org/10.1016/j.bmcl.2015.09.009,ChEMBL,10.1016/j.bmcl.2015.09.009,"(Parsy et al., 2015)",2015,14,1,2,3,C1=CCCNCCNCNCCCC1,CCC=C(OC1CCN2C(=O)N(C)CCCCC=CC3CC3(C)NC(=O)C2C1)c1ccc(O)cc1,0.215,0.644,7,3,5.571,804.914,10,2,55,37,0.541,160.13,7,0,0,10.051,YEPBUHWNLNKZBW-FDVAVYTKSA-N
MC-4529,CHEMBL4090962,    ,O=C1CCc2cc3cc(c2N1)OC/C=C/CO[C@H]1C[C@@H](CO)N(C1)c1cc(n2ncc(Cl)c2n1)N3,O=C1CCc2cc3cc(c2N1)OC/C=C/CO[C@H]1C[C@@H](CO)N(C1)c1cc(n2ncc(Cl)c2n1)N3,46,10^-6 cm/s,Papp,-4.337,Log Papp,46.0,Caco-2,Apparent permeability in human Caco2 cells,https://doi.org/10.1021/acs.jmedchem.7b00359,ChEMBL,10.1021/acs.jmedchem.7b00359,"(McCoull et al., 2017)",2017,16,0,0,0,C1=CNC=CCOCC=CCOCCNC1,CC1CC2CN1CC=CNc1cc(CCC=O)cc(c1)OCC=CCO2,0.0,0.0,6,3,2.916,496.955,9,3,35,24,0.375,113.25,1,0,0,5.712,GHUUAHYHOFNSRK-BCGROGQWSA-N
